id,price,zip,prices,zips
108010057,10.9899997711182,80211,3,40
108010057,10.9899997711182,90013,3,40
108010057,10.9899997711182,90026,3,40
108010057,10.9899997711182,90077,3,40
108010057,10.9899997711182,90210,3,40
108010057,10.9899997711182,90212,3,40
108010057,10.9899997711182,92101,3,40
108010057,10.9899997711182,92104,3,40
108010057,10.9899997711182,92106,3,40
108010057,10.9899997711182,92113,3,40
108010057,10.9899997711182,92118,3,40
108010057,11.5900001525879,20001,3,40
108010057,11.5900001525879,20006,3,40
108010057,11.5900001525879,20036,3,40
108010057,11.5900001525879,20319,3,40
108010057,11.6899995803833,98108,3,40
108010057,11.6899995803833,98122,3,40
108010057,11.6899995803833,98134,3,40
108010057,11.6899995803833,98144,3,40
108010057,11.6899995803833,98174,3,40
108010060,4.69000005722046,21042,3,30
108010060,4.69000005722046,21201,3,30
108010060,4.69000005722046,21205,3,30
108010060,4.69000005722046,21209,3,30
108010060,4.69000005722046,21211,3,30
108010060,4.69000005722046,22314,3,30
108010060,4.69000005722046,60601,3,30
108010060,4.69000005722046,60603,3,30
108010060,4.69000005722046,60606,3,30
108010060,4.69000005722046,60607,3,30
108010060,4.69000005722046,60610,3,30
108010060,4.69000005722046,75202,3,30
108010060,4.69000005722046,75207,3,30
108010060,4.69000005722046,75208,3,30
108010060,4.69000005722046,75219,3,30
108010060,4.69000005722046,75246,3,30
108010060,4.69000005722046,80202,3,30
108010060,4.69000005722046,80203,3,30
108010060,4.69000005722046,80206,3,30
108010060,4.69000005722046,80209,3,30
108010060,4.69000005722046,80211,3,30
108010060,4.8899998664856,20001,3,30
108010060,4.8899998664856,20006,3,30
108010060,4.8899998664856,20036,3,30
108010060,4.8899998664856,20319,3,30
108010060,5.48999977111816,98108,3,30
108010060,5.48999977111816,98122,3,30
108010060,5.48999977111816,98134,3,30
108010060,5.48999977111816,98144,3,30
108010060,5.48999977111816,98174,3,30
108010086,7.19000005722046,21042,3,40
108010086,7.19000005722046,21201,3,40
108010086,7.19000005722046,21205,3,40
108010086,7.19000005722046,21209,3,40
108010086,7.19000005722046,21211,3,40
108010086,7.19000005722046,22314,3,40
108010086,7.19000005722046,60601,3,40
108010086,7.19000005722046,60603,3,40
108010086,7.19000005722046,60606,3,40
108010086,7.19000005722046,60607,3,40
108010086,7.19000005722046,60610,3,40
108010086,7.19000005722046,75202,3,40
108010086,7.19000005722046,75207,3,40
108010086,7.19000005722046,75208,3,40
108010086,7.19000005722046,75219,3,40
108010086,7.19000005722046,75246,3,40
108010086,7.19000005722046,80202,3,40
108010086,7.19000005722046,80203,3,40
108010086,7.19000005722046,80206,3,40
108010086,7.19000005722046,80209,3,40
108010086,7.19000005722046,80211,3,40
108010086,7.19000005722046,90013,3,40
108010086,7.19000005722046,90026,3,40
108010086,7.19000005722046,90077,3,40
108010086,7.19000005722046,90210,3,40
108010086,7.19000005722046,90212,3,40
108010086,7.19000005722046,92101,3,40
108010086,7.19000005722046,92104,3,40
108010086,7.19000005722046,92106,3,40
108010086,7.19000005722046,92113,3,40
108010086,7.19000005722046,92118,3,40
108010086,7.48999977111816,20001,3,40
108010086,7.48999977111816,20006,3,40
108010086,7.48999977111816,20036,3,40
108010086,7.48999977111816,20319,3,40
108010086,7.69000005722046,98108,3,40
108010086,7.69000005722046,98122,3,40
108010086,7.69000005722046,98134,3,40
108010086,7.69000005722046,98144,3,40
108010086,7.69000005722046,98174,3,40
108010207,4.98999977111816,94104,5,45
108010207,4.98999977111816,94108,5,45
108010207,4.98999977111816,94109,5,45
108010207,4.98999977111816,94117,5,45
108010207,4.98999977111816,94123,5,45
108010207,5.09000015258789,21042,5,45
108010207,5.09000015258789,21201,5,45
108010207,5.09000015258789,21205,5,45
108010207,5.09000015258789,21209,5,45
108010207,5.09000015258789,21211,5,45
108010207,5.09000015258789,22314,5,45
108010207,5.09000015258789,60601,5,45
108010207,5.09000015258789,60603,5,45
108010207,5.09000015258789,60606,5,45
108010207,5.09000015258789,60607,5,45
108010207,5.09000015258789,60610,5,45
108010207,5.09000015258789,75202,5,45
108010207,5.09000015258789,75207,5,45
108010207,5.09000015258789,75208,5,45
108010207,5.09000015258789,75219,5,45
108010207,5.09000015258789,75246,5,45
108010207,5.09000015258789,80202,5,45
108010207,5.09000015258789,80203,5,45
108010207,5.09000015258789,80206,5,45
108010207,5.09000015258789,80209,5,45
108010207,5.09000015258789,80211,5,45
108010207,5.28999996185303,20001,5,45
108010207,5.28999996185303,20006,5,45
108010207,5.28999996185303,20036,5,45
108010207,5.28999996185303,20319,5,45
108010207,6.09000015258789,90013,5,45
108010207,6.09000015258789,90026,5,45
108010207,6.09000015258789,90077,5,45
108010207,6.09000015258789,90210,5,45
108010207,6.09000015258789,90212,5,45
108010207,6.09000015258789,92101,5,45
108010207,6.09000015258789,92104,5,45
108010207,6.09000015258789,92106,5,45
108010207,6.09000015258789,92113,5,45
108010207,6.09000015258789,92118,5,45
108010207,6.59000015258789,98108,5,45
108010207,6.59000015258789,98122,5,45
108010207,6.59000015258789,98134,5,45
108010207,6.59000015258789,98144,5,45
108010207,6.59000015258789,98174,5,45
108010222,7.19000005722046,21042,4,45
108010222,7.19000005722046,21201,4,45
108010222,7.19000005722046,21205,4,45
108010222,7.19000005722046,21209,4,45
108010222,7.19000005722046,21211,4,45
108010222,7.19000005722046,22314,4,45
108010222,7.19000005722046,60601,4,45
108010222,7.19000005722046,60603,4,45
108010222,7.19000005722046,60606,4,45
108010222,7.19000005722046,60607,4,45
108010222,7.19000005722046,60610,4,45
108010222,7.19000005722046,75202,4,45
108010222,7.19000005722046,75207,4,45
108010222,7.19000005722046,75208,4,45
108010222,7.19000005722046,75219,4,45
108010222,7.19000005722046,75246,4,45
108010222,7.19000005722046,80202,4,45
108010222,7.19000005722046,80203,4,45
108010222,7.19000005722046,80206,4,45
108010222,7.19000005722046,80209,4,45
108010222,7.19000005722046,80211,4,45
108010222,7.19000005722046,90013,4,45
108010222,7.19000005722046,90026,4,45
108010222,7.19000005722046,90077,4,45
108010222,7.19000005722046,90210,4,45
108010222,7.19000005722046,90212,4,45
108010222,7.19000005722046,92101,4,45
108010222,7.19000005722046,92104,4,45
108010222,7.19000005722046,92106,4,45
108010222,7.19000005722046,92113,4,45
108010222,7.19000005722046,92118,4,45
108010222,7.28999996185303,94104,4,45
108010222,7.28999996185303,94108,4,45
108010222,7.28999996185303,94109,4,45
108010222,7.28999996185303,94117,4,45
108010222,7.28999996185303,94123,4,45
108010222,7.48999977111816,20001,4,45
108010222,7.48999977111816,20006,4,45
108010222,7.48999977111816,20036,4,45
108010222,7.48999977111816,20319,4,45
108010222,7.69000005722046,98108,4,45
108010222,7.69000005722046,98122,4,45
108010222,7.69000005722046,98134,4,45
108010222,7.69000005722046,98144,4,45
108010222,7.69000005722046,98174,4,45
108010223,7.19000005722046,21042,4,45
108010223,7.19000005722046,21201,4,45
108010223,7.19000005722046,21205,4,45
108010223,7.19000005722046,21209,4,45
108010223,7.19000005722046,21211,4,45
108010223,7.19000005722046,22314,4,45
108010223,7.19000005722046,60601,4,45
108010223,7.19000005722046,60603,4,45
108010223,7.19000005722046,60606,4,45
108010223,7.19000005722046,60607,4,45
108010223,7.19000005722046,60610,4,45
108010223,7.19000005722046,75202,4,45
108010223,7.19000005722046,75207,4,45
108010223,7.19000005722046,75208,4,45
108010223,7.19000005722046,75219,4,45
108010223,7.19000005722046,75246,4,45
108010223,7.19000005722046,80202,4,45
108010223,7.19000005722046,80203,4,45
108010223,7.19000005722046,80206,4,45
108010223,7.19000005722046,80209,4,45
108010223,7.19000005722046,80211,4,45
108010223,7.19000005722046,90013,4,45
108010223,7.19000005722046,90026,4,45
108010223,7.19000005722046,90077,4,45
108010223,7.19000005722046,90210,4,45
108010223,7.19000005722046,90212,4,45
108010223,7.19000005722046,92101,4,45
108010223,7.19000005722046,92104,4,45
108010223,7.19000005722046,92106,4,45
108010223,7.19000005722046,92113,4,45
108010223,7.19000005722046,92118,4,45
108010223,7.28999996185303,94104,4,45
108010223,7.28999996185303,94108,4,45
108010223,7.28999996185303,94109,4,45
108010223,7.28999996185303,94117,4,45
108010223,7.28999996185303,94123,4,45
108010223,7.48999977111816,20001,4,45
108010223,7.48999977111816,20006,4,45
108010223,7.48999977111816,20036,4,45
108010223,7.48999977111816,20319,4,45
108010223,7.69000005722046,98108,4,45
108010223,7.69000005722046,98122,4,45
108010223,7.69000005722046,98134,4,45
108010223,7.69000005722046,98144,4,45
108010223,7.69000005722046,98174,4,45
108010224,7.19000005722046,21042,4,45
108010224,7.19000005722046,21201,4,45
108010224,7.19000005722046,21205,4,45
108010224,7.19000005722046,21209,4,45
108010224,7.19000005722046,21211,4,45
108010224,7.19000005722046,22314,4,45
108010224,7.19000005722046,60601,4,45
108010224,7.19000005722046,60603,4,45
108010224,7.19000005722046,60606,4,45
108010224,7.19000005722046,60607,4,45
108010224,7.19000005722046,60610,4,45
108010224,7.19000005722046,75202,4,45
108010224,7.19000005722046,75207,4,45
108010224,7.19000005722046,75208,4,45
108010224,7.19000005722046,75219,4,45
108010224,7.19000005722046,75246,4,45
108010224,7.19000005722046,80202,4,45
108010224,7.19000005722046,80203,4,45
108010224,7.19000005722046,80206,4,45
108010224,7.19000005722046,80209,4,45
108010224,7.19000005722046,80211,4,45
108010224,7.19000005722046,90013,4,45
108010224,7.19000005722046,90026,4,45
108010224,7.19000005722046,90077,4,45
108010224,7.19000005722046,90210,4,45
108010224,7.19000005722046,90212,4,45
108010224,7.19000005722046,92101,4,45
108010224,7.19000005722046,92104,4,45
108010224,7.19000005722046,92106,4,45
108010224,7.19000005722046,92113,4,45
108010224,7.19000005722046,92118,4,45
108010224,7.28999996185303,94104,4,45
108010224,7.28999996185303,94108,4,45
108010224,7.28999996185303,94109,4,45
108010224,7.28999996185303,94117,4,45
108010224,7.28999996185303,94123,4,45
108010224,7.48999977111816,20001,4,45
108010224,7.48999977111816,20006,4,45
108010224,7.48999977111816,20036,4,45
108010224,7.48999977111816,20319,4,45
108010224,7.69000005722046,98108,4,45
108010224,7.69000005722046,98122,4,45
108010224,7.69000005722046,98134,4,45
108010224,7.69000005722046,98144,4,45
108010224,7.69000005722046,98174,4,45
108010225,7.19000005722046,21042,4,45
108010225,7.19000005722046,21201,4,45
108010225,7.19000005722046,21205,4,45
108010225,7.19000005722046,21209,4,45
108010225,7.19000005722046,21211,4,45
108010225,7.19000005722046,22314,4,45
108010225,7.19000005722046,60601,4,45
108010225,7.19000005722046,60603,4,45
108010225,7.19000005722046,60606,4,45
108010225,7.19000005722046,60607,4,45
108010225,7.19000005722046,60610,4,45
108010225,7.19000005722046,75202,4,45
108010225,7.19000005722046,75207,4,45
108010225,7.19000005722046,75208,4,45
108010225,7.19000005722046,75219,4,45
108010225,7.19000005722046,75246,4,45
108010225,7.19000005722046,80202,4,45
108010225,7.19000005722046,80203,4,45
108010225,7.19000005722046,80206,4,45
108010225,7.19000005722046,80209,4,45
108010225,7.19000005722046,80211,4,45
108010225,7.19000005722046,90013,4,45
108010225,7.19000005722046,90026,4,45
108010225,7.19000005722046,90077,4,45
108010225,7.19000005722046,90210,4,45
108010225,7.19000005722046,90212,4,45
108010225,7.19000005722046,92101,4,45
108010225,7.19000005722046,92104,4,45
108010225,7.19000005722046,92106,4,45
108010225,7.19000005722046,92113,4,45
108010225,7.19000005722046,92118,4,45
108010225,7.28999996185303,94104,4,45
108010225,7.28999996185303,94108,4,45
108010225,7.28999996185303,94109,4,45
108010225,7.28999996185303,94117,4,45
108010225,7.28999996185303,94123,4,45
108010225,7.48999977111816,20001,4,45
108010225,7.48999977111816,20006,4,45
108010225,7.48999977111816,20036,4,45
108010225,7.48999977111816,20319,4,45
108010225,7.69000005722046,98108,4,45
108010225,7.69000005722046,98122,4,45
108010225,7.69000005722046,98134,4,45
108010225,7.69000005722046,98144,4,45
108010225,7.69000005722046,98174,4,45
108010231,1.69000005722046,20001,1,45
108010231,1.69000005722046,20006,1,45
108010231,1.69000005722046,20036,1,45
108010231,1.69000005722046,20319,1,45
108010231,1.69000005722046,21042,1,45
108010231,1.69000005722046,21201,1,45
108010231,1.69000005722046,21205,1,45
108010231,1.69000005722046,21209,1,45
108010231,1.69000005722046,21211,1,45
108010231,1.69000005722046,22314,1,45
108010231,1.69000005722046,60601,1,45
108010231,1.69000005722046,60603,1,45
108010231,1.69000005722046,60606,1,45
108010231,1.69000005722046,60607,1,45
108010231,1.69000005722046,60610,1,45
108010231,1.69000005722046,75202,1,45
108010231,1.69000005722046,75207,1,45
108010231,1.69000005722046,75208,1,45
108010231,1.69000005722046,75219,1,45
108010231,1.69000005722046,75246,1,45
108010231,1.69000005722046,80202,1,45
108010231,1.69000005722046,80203,1,45
108010231,1.69000005722046,80206,1,45
108010231,1.69000005722046,80209,1,45
108010231,1.69000005722046,80211,1,45
108010231,1.69000005722046,90013,1,45
108010231,1.69000005722046,90026,1,45
108010231,1.69000005722046,90077,1,45
108010231,1.69000005722046,90210,1,45
108010231,1.69000005722046,90212,1,45
108010231,1.69000005722046,92101,1,45
108010231,1.69000005722046,92104,1,45
108010231,1.69000005722046,92106,1,45
108010231,1.69000005722046,92113,1,45
108010231,1.69000005722046,92118,1,45
108010231,1.69000005722046,94104,1,45
108010231,1.69000005722046,94108,1,45
108010231,1.69000005722046,94109,1,45
108010231,1.69000005722046,94117,1,45
108010231,1.69000005722046,94123,1,45
108010231,1.69000005722046,98108,1,45
108010231,1.69000005722046,98122,1,45
108010231,1.69000005722046,98134,1,45
108010231,1.69000005722046,98144,1,45
108010231,1.69000005722046,98174,1,45
108010233,1.69000005722046,20001,1,45
108010233,1.69000005722046,20006,1,45
108010233,1.69000005722046,20036,1,45
108010233,1.69000005722046,20319,1,45
108010233,1.69000005722046,21042,1,45
108010233,1.69000005722046,21201,1,45
108010233,1.69000005722046,21205,1,45
108010233,1.69000005722046,21209,1,45
108010233,1.69000005722046,21211,1,45
108010233,1.69000005722046,22314,1,45
108010233,1.69000005722046,60601,1,45
108010233,1.69000005722046,60603,1,45
108010233,1.69000005722046,60606,1,45
108010233,1.69000005722046,60607,1,45
108010233,1.69000005722046,60610,1,45
108010233,1.69000005722046,75202,1,45
108010233,1.69000005722046,75207,1,45
108010233,1.69000005722046,75208,1,45
108010233,1.69000005722046,75219,1,45
108010233,1.69000005722046,75246,1,45
108010233,1.69000005722046,80202,1,45
108010233,1.69000005722046,80203,1,45
108010233,1.69000005722046,80206,1,45
108010233,1.69000005722046,80209,1,45
108010233,1.69000005722046,80211,1,45
108010233,1.69000005722046,90013,1,45
108010233,1.69000005722046,90026,1,45
108010233,1.69000005722046,90077,1,45
108010233,1.69000005722046,90210,1,45
108010233,1.69000005722046,90212,1,45
108010233,1.69000005722046,92101,1,45
108010233,1.69000005722046,92104,1,45
108010233,1.69000005722046,92106,1,45
108010233,1.69000005722046,92113,1,45
108010233,1.69000005722046,92118,1,45
108010233,1.69000005722046,94104,1,45
108010233,1.69000005722046,94108,1,45
108010233,1.69000005722046,94109,1,45
108010233,1.69000005722046,94117,1,45
108010233,1.69000005722046,94123,1,45
108010233,1.69000005722046,98108,1,45
108010233,1.69000005722046,98122,1,45
108010233,1.69000005722046,98134,1,45
108010233,1.69000005722046,98144,1,45
108010233,1.69000005722046,98174,1,45
108010234,7.19000005722046,21042,4,45
108010234,7.19000005722046,21201,4,45
108010234,7.19000005722046,21205,4,45
108010234,7.19000005722046,21209,4,45
108010234,7.19000005722046,21211,4,45
108010234,7.19000005722046,22314,4,45
108010234,7.19000005722046,60601,4,45
108010234,7.19000005722046,60603,4,45
108010234,7.19000005722046,60606,4,45
108010234,7.19000005722046,60607,4,45
108010234,7.19000005722046,60610,4,45
108010234,7.19000005722046,75202,4,45
108010234,7.19000005722046,75207,4,45
108010234,7.19000005722046,75208,4,45
108010234,7.19000005722046,75219,4,45
108010234,7.19000005722046,75246,4,45
108010234,7.19000005722046,80202,4,45
108010234,7.19000005722046,80203,4,45
108010234,7.19000005722046,80206,4,45
108010234,7.19000005722046,80209,4,45
108010234,7.19000005722046,80211,4,45
108010234,7.19000005722046,90013,4,45
108010234,7.19000005722046,90026,4,45
108010234,7.19000005722046,90077,4,45
108010234,7.19000005722046,90210,4,45
108010234,7.19000005722046,90212,4,45
108010234,7.19000005722046,92101,4,45
108010234,7.19000005722046,92104,4,45
108010234,7.19000005722046,92106,4,45
108010234,7.19000005722046,92113,4,45
108010234,7.19000005722046,92118,4,45
108010234,7.28999996185303,94104,4,45
108010234,7.28999996185303,94108,4,45
108010234,7.28999996185303,94109,4,45
108010234,7.28999996185303,94117,4,45
108010234,7.28999996185303,94123,4,45
108010234,7.48999977111816,20001,4,45
108010234,7.48999977111816,20006,4,45
108010234,7.48999977111816,20036,4,45
108010234,7.48999977111816,20319,4,45
108010234,7.69000005722046,98108,4,45
108010234,7.69000005722046,98122,4,45
108010234,7.69000005722046,98134,4,45
108010234,7.69000005722046,98144,4,45
108010234,7.69000005722046,98174,4,45
108010235,1.69000005722046,20001,1,38
108010235,1.69000005722046,20006,1,38
108010235,1.69000005722046,20036,1,38
108010235,1.69000005722046,20319,1,38
108010235,1.69000005722046,21042,1,38
108010235,1.69000005722046,21201,1,38
108010235,1.69000005722046,21205,1,38
108010235,1.69000005722046,21209,1,38
108010235,1.69000005722046,21211,1,38
108010235,1.69000005722046,22314,1,38
108010235,1.69000005722046,60601,1,38
108010235,1.69000005722046,60603,1,38
108010235,1.69000005722046,60606,1,38
108010235,1.69000005722046,60607,1,38
108010235,1.69000005722046,60610,1,38
108010235,1.69000005722046,75202,1,38
108010235,1.69000005722046,75207,1,38
108010235,1.69000005722046,75208,1,38
108010235,1.69000005722046,75219,1,38
108010235,1.69000005722046,75246,1,38
108010235,1.69000005722046,80202,1,38
108010235,1.69000005722046,80203,1,38
108010235,1.69000005722046,80206,1,38
108010235,1.69000005722046,80209,1,38
108010235,1.69000005722046,80211,1,38
108010235,1.69000005722046,90077,1,38
108010235,1.69000005722046,90210,1,38
108010235,1.69000005722046,90212,1,38
108010235,1.69000005722046,92101,1,38
108010235,1.69000005722046,92104,1,38
108010235,1.69000005722046,92106,1,38
108010235,1.69000005722046,92113,1,38
108010235,1.69000005722046,92118,1,38
108010235,1.69000005722046,98108,1,38
108010235,1.69000005722046,98122,1,38
108010235,1.69000005722046,98134,1,38
108010235,1.69000005722046,98144,1,38
108010235,1.69000005722046,98174,1,38
108010236,7.19000005722046,90013,3,20
108010236,7.19000005722046,90026,3,20
108010236,7.19000005722046,90077,3,20
108010236,7.19000005722046,90210,3,20
108010236,7.19000005722046,90212,3,20
108010236,7.19000005722046,92101,3,20
108010236,7.19000005722046,92104,3,20
108010236,7.19000005722046,92106,3,20
108010236,7.19000005722046,92113,3,20
108010236,7.19000005722046,92118,3,20
108010236,7.28999996185303,94104,3,20
108010236,7.28999996185303,94108,3,20
108010236,7.28999996185303,94109,3,20
108010236,7.28999996185303,94117,3,20
108010236,7.28999996185303,94123,3,20
108010236,7.69000005722046,98108,3,20
108010236,7.69000005722046,98122,3,20
108010236,7.69000005722046,98134,3,20
108010236,7.69000005722046,98144,3,20
108010236,7.69000005722046,98174,3,20
108010248,7.19000005722046,21042,4,45
108010248,7.19000005722046,21201,4,45
108010248,7.19000005722046,21205,4,45
108010248,7.19000005722046,21209,4,45
108010248,7.19000005722046,21211,4,45
108010248,7.19000005722046,22314,4,45
108010248,7.19000005722046,60601,4,45
108010248,7.19000005722046,60603,4,45
108010248,7.19000005722046,60606,4,45
108010248,7.19000005722046,60607,4,45
108010248,7.19000005722046,60610,4,45
108010248,7.19000005722046,75202,4,45
108010248,7.19000005722046,75207,4,45
108010248,7.19000005722046,75208,4,45
108010248,7.19000005722046,75219,4,45
108010248,7.19000005722046,75246,4,45
108010248,7.19000005722046,80202,4,45
108010248,7.19000005722046,80203,4,45
108010248,7.19000005722046,80206,4,45
108010248,7.19000005722046,80209,4,45
108010248,7.19000005722046,80211,4,45
108010248,7.19000005722046,90013,4,45
108010248,7.19000005722046,90026,4,45
108010248,7.19000005722046,90077,4,45
108010248,7.19000005722046,90210,4,45
108010248,7.19000005722046,90212,4,45
108010248,7.19000005722046,92101,4,45
108010248,7.19000005722046,92104,4,45
108010248,7.19000005722046,92106,4,45
108010248,7.19000005722046,92113,4,45
108010248,7.19000005722046,92118,4,45
108010248,7.28999996185303,94104,4,45
108010248,7.28999996185303,94108,4,45
108010248,7.28999996185303,94109,4,45
108010248,7.28999996185303,94117,4,45
108010248,7.28999996185303,94123,4,45
108010248,7.48999977111816,20001,4,45
108010248,7.48999977111816,20006,4,45
108010248,7.48999977111816,20036,4,45
108010248,7.48999977111816,20319,4,45
108010248,7.69000005722046,98108,4,45
108010248,7.69000005722046,98122,4,45
108010248,7.69000005722046,98134,4,45
108010248,7.69000005722046,98144,4,45
108010248,7.69000005722046,98174,4,45
108010249,1.78999996185303,20001,1,25
108010249,1.78999996185303,20006,1,25
108010249,1.78999996185303,20036,1,25
108010249,1.78999996185303,20319,1,25
108010249,1.78999996185303,21042,1,25
108010249,1.78999996185303,21201,1,25
108010249,1.78999996185303,21205,1,25
108010249,1.78999996185303,21209,1,25
108010249,1.78999996185303,21211,1,25
108010249,1.78999996185303,22314,1,25
108010249,1.78999996185303,60601,1,25
108010249,1.78999996185303,60603,1,25
108010249,1.78999996185303,60606,1,25
108010249,1.78999996185303,60607,1,25
108010249,1.78999996185303,60610,1,25
108010249,1.78999996185303,75202,1,25
108010249,1.78999996185303,75207,1,25
108010249,1.78999996185303,75208,1,25
108010249,1.78999996185303,75219,1,25
108010249,1.78999996185303,75246,1,25
108010249,1.78999996185303,80202,1,25
108010249,1.78999996185303,80203,1,25
108010249,1.78999996185303,80206,1,25
108010249,1.78999996185303,80209,1,25
108010249,1.78999996185303,80211,1,25
108010252,1.5900000333786,92101,2,45
108010252,1.5900000333786,92104,2,45
108010252,1.5900000333786,92113,2,45
108010252,1.5900000333786,92118,2,45
108010252,1.78999996185303,20001,2,45
108010252,1.78999996185303,20006,2,45
108010252,1.78999996185303,20036,2,45
108010252,1.78999996185303,20319,2,45
108010252,1.78999996185303,21042,2,45
108010252,1.78999996185303,21201,2,45
108010252,1.78999996185303,21205,2,45
108010252,1.78999996185303,21209,2,45
108010252,1.78999996185303,21211,2,45
108010252,1.78999996185303,22314,2,45
108010252,1.78999996185303,60601,2,45
108010252,1.78999996185303,60603,2,45
108010252,1.78999996185303,60606,2,45
108010252,1.78999996185303,60607,2,45
108010252,1.78999996185303,60610,2,45
108010252,1.78999996185303,75202,2,45
108010252,1.78999996185303,75207,2,45
108010252,1.78999996185303,75208,2,45
108010252,1.78999996185303,75219,2,45
108010252,1.78999996185303,75246,2,45
108010252,1.78999996185303,80202,2,45
108010252,1.78999996185303,80203,2,45
108010252,1.78999996185303,80206,2,45
108010252,1.78999996185303,80209,2,45
108010252,1.78999996185303,80211,2,45
108010252,1.78999996185303,90013,2,45
108010252,1.78999996185303,90026,2,45
108010252,1.78999996185303,90077,2,45
108010252,1.78999996185303,90210,2,45
108010252,1.78999996185303,90212,2,45
108010252,1.78999996185303,92106,2,45
108010252,1.78999996185303,94104,2,45
108010252,1.78999996185303,94108,2,45
108010252,1.78999996185303,94109,2,45
108010252,1.78999996185303,94117,2,45
108010252,1.78999996185303,94123,2,45
108010252,1.78999996185303,98108,2,45
108010252,1.78999996185303,98122,2,45
108010252,1.78999996185303,98134,2,45
108010252,1.78999996185303,98144,2,45
108010252,1.78999996185303,98174,2,45
108010259,1.5900000333786,92101,2,45
108010259,1.5900000333786,92104,2,45
